,LATITUDE,LONGITUDE,NAME,STATION,TEMP_COEF_AVG,TEMP_COEF_MAX,TEMP_COEF_MIN,YEAR_MAX,YEAR_MIN
240,49.15,-123.9667,"NANAIMO WATER RESERVOIR, BC CA",CA001025371,,,,1966,1963
241,40.4178,-110.0511,"NEOLA, UT US",USC00426123,1.7895302462207143,0.8618527176585254,3.303620777169928,2018,1957
242,22.0833,-102.8667,"TAYAHUA, MX",MXN00032055,5.703155183515776,6.9564732679166905,4.446386867978202,2012,1966
243,47.6781,9.1908,"KONSTANZ, GM",GME00102404,4.4311440024668505,5.67659574468085,3.1866173296330547,2019,1941
244,37.5019,-121.7355,"ROSE PEAK CALIFORNIA, CA US",USR0000CRSP,,,,2019,1996
245,45.205,-123.8925,"CLOVERDALE, OR US",USC00351682,1.0797984329273207,0.01737338571824893,1.9034031557534765,2019,1941
246,31.281940000000002,-89.25305999999999,"HATTIESBURG CHAIN MUNICIPAL AIRPORT, MS US",USW00013833,,,,2019,2001
247,18.7,-87.7,"MAHAHUAL, MX",MXN00023158,,,,2011,2004
248,9.333,42.717,"JIGGIGA, ET",ET000063473,,-2.1547294998298763,,1987,1953
249,63.7831,121.6167,"VILJUJSK, RS",RSM00024641,2.2098175138808336,1.898179323819843,1.633378726380369,2017,1899
250,32.8488,-115.5666,"IMPERIAL, CA US",USC00044223,1.2429115998803002,-0.09802533206912703,2.5360354904903133,2018,1902
251,48.95,-107.81667,"LORING 10 N, MT US",USC00245191,,,,1974,1952
252,39.475,-121.2025,"PIKE CO LOOKOUT CALIFORNIA, CA US",USR0000CPIK,,,,2019,1995
253,22.5667,-102.2667,"OJOCALIENTE, MX",MXN00032041,-1.4323230938014277,0.5273587493143189,-3.4107240811848607,2006,1963
254,36.00889,-86.52,"SMYRNA AIRPORT, TN US",USW00013827,,,,1969,1949
255,49.0167,-118.4667,"GRAND FORKS RAYFIELD, BC CA",CA001133275,3.673356105892398,7.896432299079606,-0.5820760983015463,1989,1910
256,37.2911,-107.8563,"DURANGO, CO US",USC00052441,1.8953528163712274,5.1419478475121485,-1.3976456094723155,2015,1992
257,37.2591,-86.9777,"PARADISE STEAM PLANT, KY US",USC00156155,,,,2007,1961
258,24.75,-98.5333,"CRUILLAS, MX",MXN00028019,0.259852705184608,8.509837233197889,-8.347479086454857,2008,1963
259,47.07,-115.96,"LOST LAKE, ID US",USS0015B14S,7.6094274444471655,5.174601408972929,9.32792708920303,2019,1982
260,60.1881,11.0742,"GARDERMOEN SOR, NO",NOE00109514,4.166903579626767,3.0202483744249258,5.317404458445787,2018,1957
261,41.56667,-73.03333,"WATERBURY CITY HALL, CT US",USC00068911,3.707257037770549,0.025406705333141846,6.967919901920721,1957,1926
262,36.9681,-82.5597,"WISE VIRGINIA, VA US",USR0000VWIS,,,,2015,2002
263,40.0458,-108.2,"ERNIE GULCH COLORADO, CO US",USR0000CERN,-0.3721135894664451,2.1901837476663073,-2.946300481477843,2012,1987
264,44.9667,-76.85,"OMPAH, ON CA",CA006105760,,,,2006,1995
265,26.9,-109.6167,"ETCHOJOA, MX",MXN00026034,0.4488845363779671,-1.4586567918860225,2.456018407936432,1997,1942
266,40.05,-117.23333000000001,"REESE VALLEY CARPER, NV US",USC00266748,,,,1983,1977
267,43.36667,-72.38333,"CLAREMONT JUNCTION, NH US",USC00271552,,,,1970,1900
268,42.3858,1.8664,"DAS AERODROM, SP",SPE00156135,,,,2018,2008
269,55.1,-119.75,"ELMWORTH CDA EPF, AB CA",CA003072322,,,,2007,1978
270,47.3,-54.0,"ARGENTIA, NL CA",CAW00014508,1.9602985477271704,2.581718447911512,1.331235106335146,1969,1947
271,30.233333000000002,-97.68333299999999,"HILL S RANCH, TX US",USC00414185,,,,1929,1917
272,24.55,39.7,"AL MADINAH, SA",SA000040430,2.941304885081142,4.792595183371638,1.5956363636363615,2012,1959
273,38.49321,-88.97073,"IUKA 12 SW, IL US",USC00114400,,,,2019,1998
274,-35.2795,136.9392,"STENHOUSE BAY, AS",ASN00022049,,,,2019,1998
275,43.98867,-76.02623,"WATERTOWN AIRPORT, NY US",USW00094790,0.8320140064482262,1.4787629792009596,0.18933111631436936,2019,1950
276,21.2667,-98.3667,"PLATON SANCHEZ, MX",MXN00030130,5.4440862220564314,4.7686445871412975,6.2117289746488575,2011,1961
277,38.18333,-80.26666999999999,"CRANBERRY GLADES, WV US",USC00462013,,,,1959,1944
278,23.2333,-100.95,"LAGUNA SECA, MX",MXN00024145,,,,2011,1977
279,63.01,18.19,"ULLANGER, SW",SWE00139928,2.748602843973169,2.595954367730068,2.8919276206730133,2018,1961
280,39.96617,-75.02186,"PENNSAUKEN 1 N, NJ US",USC00286864,,,,2019,2014
281,20.0,-103.15,"LA MANZANILLA DE LA PAZ, MX",MXN00014086,,,,2011,1961
282,29.3273,-103.2062,"PANTHER JUNCTION, TX US",USC00416792,1.0945594943124233,0.013782579803598089,2.0789784885685316,2018,1956
283,52.0106,10.3956,"LIEBENBURG OTHFRESEN, GM",GME00131794,,,,2019,2005
284,41.9,-71.083333,"TAUNTON NUMBER 163, MA US",USC00198374,,,,1892,1886
285,18.1667,-98.3833,"AXUTLA CFE, MX",MXN00021015,1.5362493867230247,5.957844284258591,-2.8936558370140197,2000,1956
286,45.0622,-93.351,"MINNEAPOLIS CRYSTAL AIRPORT, MN US",USW00094960,,,,2019,1998
287,45.2534,-93.2927,"ANDOVER 1 N, MN US",USC00210190,,,,2019,2008
288,48.5333,-72.2333,"ROBERVAL NORD, QC CA",CA007066688,1.8547333647947144,1.4772118896003,2.9228607935500994,1966,1889
289,17.6333,-95.4333,"NUEVO IXCATLAN, MX",MXN00030118,-3.3002655701190764,-5.399940032553761,-1.2408977983380436,1985,1957
290,40.313,-88.1598,"RANTOUL, IL US",USW00014806,0.4016610145391493,0.522184254114296,0.17529142806320352,2019,1894
291,49.25,119.7,"HAILAR, CH",CHM00050527,4.546548815189746,2.6734850924958073,6.333005968119668,2014,1951
292,59.45,-146.31667,"MIDDLETON ISLAND, AK US",USW00025403,,,,1962,1959
293,53.4167,-120.35,"MCBRIDE ELDER CREEK, BC CA",CA001094948,,,,2006,1993
294,62.8,13.07,"STORSJO KAPELL, SW",SWE00139900,1.86193039602263,0.20079547402708703,3.518155323161323,1995,1951
295,23.483,111.3,"WUZHOU, CH",CHM00059265,0.5614489687995767,0.11340535892262482,1.1200951877313587,2014,1951
296,34.9414,-100.9126,"CLARENDON, TX US",USW00023072,-0.444024742304195,-0.20880089126781343,-0.7368892523203675,2017,1909
297,41.8558,-87.6094,"CHICAGO NORTHERLY ISLAND, IL US",USC00111550,,,,2017,2007
298,53.1,-111.7833,"VIKING, AB CA",CA003016840,1.275983319218276,0.3393681935009525,2.920262432864141,1994,1924
299,22.6333,-104.1,"SAN JUAN CAPISTRANO, MX",MXN00032069,,,,2012,1975
300,35.20139,-83.83861,"ANDREWS, NC US",USC00310184,-0.8803310333841945,-1.4769678567341016,-0.6173812549096267,2004,1910
301,33.31667,-92.45,"CALION LOCK AND DAM, AR US",USC00034934,,,,1983,1943
302,30.6,32.2297,"ISMAILIA, EG",EGE00147732,0.6009319462505426,2.2436931079323785,0.4552618094697343,1954,1884
303,46.7769,-104.5797,"PINE HILL MONTANA, MT US",USR0000MPIN,,,,2019,2000
304,44.0976,-93.2318,"OWATONNA, MN US",USC00216287,0.2233156377193949,-2.054898115836391,2.505061794269069,2019,1962
305,47.6792,8.1533,"REMETSCHWIEL, GM",GME00127690,,,,1977,1971
306,22.55,-99.0833,"EL OYUL, MX",MXN00028031,2.773170731707318,1.3059233449477343,4.253658536585365,2012,1973
307,43.983000000000004,119.4,"LINDONG, CH",CHM00054027,3.552681300361212,2.2234603319996893,4.994276187829954,2014,1953
308,43.6341,-90.3792,"HILLSBORO 2 SW, WI US",USC00473650,,,,2019,2014
309,44.72,-110.51,"CANYON, WY US",USS0010E03S,7.60391304347826,4.948275862068964,10.831739130434782,2018,1981
310,40.99,-111.82,"FARMINGTON, UT US",USS0011J11S,6.411868678602996,2.4859088082223164,10.3521979640601,2016,1979
311,22.4,-98.0167,"EJIDO TRES DE MAYO CFE, MX",MXN00028025,,,,1983,1971
312,58.1421,-133.7385,"SNETTISHAM POWER PLANT, AK US",USC00508584,,,,2019,2006
313,42.13333,-71.95,"CHARLTON 2, MA US",USC00191344,,,,1956,1953
314,49.55,-124.8,"DENMAN ISLAND 2, BC CA",CA001022436,,,,1995,1990
315,49.6167,-87.95,"BEARDMORE, ON CA",CA006040572,,,,1985,1974
316,36.03333,-120.9,"SAN ARDO, CA US",USC00047716,,,,1976,1893
317,30.0,-110.2,"BANAMICHI, MX",MXN00026008,3.4239670155858493,4.751504380742501,2.1008334962412696,2012,1962
318,39.25826,-111.6307,"MANTI, UT US",USC00425402,0.6259343533402975,-0.23668749493432972,1.5096160492201605,2019,1895
319,50.8833,-106.3,"TUGASKE, SK CA",CA004018160,1.8692372461443043,1.3119186369123519,2.420460579844247,2007,1924
320,26.23333,-80.14056,"POMPANO BEACH, FL US",USC00087254,2.7543770759443773,1.4328829206882077,3.846421034118889,2000,1941
321,19.8211,-155.3306,"HAKALAU HAWAII, HI US",USR0000HHAK,,,,2019,2004
322,31.28,32.2297,"PORT SAID, EG",EGE00147726,2.94228236327145,1.1429612744529867,6.1447016072676455,1954,1884
323,18.5,-88.4667,"JUAN SARABIA, MX",MXN00023170,,,,2012,2007
324,63.0319,31.0619,"ILOMANTSI NAARVA, FI",FIE00145007,,,,2018,1970
325,48.3667,11.8,"SCHWAIGERMOOS, GM",GMM00010870,3.8507574459948763,2.479084045778848,3.9324094470624313,2019,1949
326,64.7831,177.5667,"ANADYR, RS",RSM00025563,1.7594793403483209,1.6602278881617365,1.8541728747242434,2017,1899
327,68.155,13.615,"LEKNES LUFTHAVN, NO",NOE00133878,,,,2019,2003
328,52.6167,-103.0167,"SOMME CDA EPF, SK CA",CA004087640,,,,1981,1954
329,22.0833,-100.7,"XOCONOXTLE, MX",MXN00024179,,-1.261256720430109,0.3172499999999988,2011,1981
330,50.3333,-105.5333,"MOOSE JAW CS, SK CA",CA004015322,,,,2017,1999
331,39.1342,-108.54,"GRAND JUNCTION WALKER FIELD, CO US",USW00023066,0.4334987036606212,0.8329860951610414,0.036398636336918956,2019,1900
332,40.5763,-105.0857,"FORT COLLINS, CO US",USC00053005,2.4205309590113235,1.7796123235443169,3.0649377422660935,2019,1895
333,46.4,-62.1,"KINGSBORO, PE CA",CA008300442,,,,2006,2001
334,38.01667,-122.01666999999999,"PORT CHICAGO NAVAL D, CA US",USC00047070,4.26053370786517,3.1234922178988356,5.71558988764045,1974,1947
335,45.15,-72.6333,"SUTTON JONCTION, QC CA",CA007028295,0.8230231307154384,0.7570199031737511,0.8923614846691769,1984,1963
336,25.285,49.485,"AL AHSA, SA",SAM00040420,,,,2009,1983
337,36.98333,-85.65,"EDMONTON 3 W, KY US",USC00152469,,,,1976,1893
338,38.5872,-99.573,"MCCRACKEN, KS US",USC00145115,,,,2018,1912
339,23.7667,-98.2,"SOTO LA MARINA OBS, MX",MXM00076499,,,,2014,1953
340,43.7,-110.73333000000001,"MOOSE 3 NW, WY US",USC00486430,,,,1958,1936
341,42.0413,-97.1747,"STANTON 7 NE, NE US",USC00258117,,,,2018,2004
342,46.0,-65.3167,"HAVELOCK, NB CA",CA008102212,,,,2003,1996
343,36.1066,-112.0947,"PHANTOM RANCH, AZ US",USC00026471,0.19021234294281514,0.9264197964923901,-1.1947059437846868,2019,1967
344,48.7333,-89.8667,"RAITH TCPL 64, ON CA",CA006046856,,,,1983,1970
345,65.68,15.82,"BOKSJO, SW",SWE00140582,3.754393690700187,2.851867582556706,4.563099670389792,2014,1964
346,36.42306,-99.41667,"WOODWARD 2 WSW MESONET, OK US",USC00349768,,,,2019,2010
347,47.75,-101.6667,"ECHO NORTH DAKOTA, ND US",USR0000NECO,,,,2013,2006
348,37.86222,-112.82916999999999,"PAROWAN POWER PLANT, UT US",USC00426686,0.01461560821766737,0.058387368153087565,0.036232793210789656,2004,1894
349,51.1056,11.7125,"KREIPITZSCH BEI BAD KOSEN, GM",GME00132262,,,,2019,2008
350,22.7667,-100.8833,"SAN FRANCISCO DE LA DICHA, MX",MXN00024192,-0.08119593261496041,-0.28001214144786857,0.09090909090909224,2010,1983
351,19.066670000000002,-155.61667,"KIOLAKAA 7, HI US",USC00514620,-0.20855614973262349,-1.4784274705732934,1.116943866943866,1948,1916
352,37.72,-107.26,"UPPER RIO GRANDE, CO US",USS0007M16S,,8.506490765171506,,2019,1987
353,19.8167,-104.1167,"EL LIMON, MX",MXN00014051,,,,1983,1950
354,50.5028,6.5267,"KALL SISTIG, GM",GME00124366,2.3206862056488515,2.2233269367705795,2.3713768809995104,2019,1948
355,41.7,-86.23333000000001,"NOTRE DAME MOREAU SEM, IN US",USC00126465,,,,1953,1949
356,46.7506,-114.5139,"LOLO HOT SPRINGS 2 NE, MT US",USC00245146,,,,1977,1962
357,23.8,-103.0167,"RIO GRANDE DGE, MX",MXN00032096,,,,1990,1975
358,48.4472,-113.2236,"EAST GLACIER, MT US",USC00242629,,,,2019,1955
359,49.7333,-67.1667,"PENTECOTE, QC CA",CA007045910,,,,1997,1986
360,19.6,-101.3167,"SANTIAGO UNDAMEO, MX",MXN00016120,3.3984911676959864,7.069729311036942,-0.26201967927419284,2005,1954
361,34.4277,-103.625,"MELROSE, NM US",USC00295617,1.9122493094693942,1.2243251236653314,2.43869350110741,2018,1909
362,32.8753,-82.2156,"MIDVILLE EXPERIMENTAL STATION, GA US",USC00095863,0.9615740695623374,0.5125537609598518,1.3452608343972017,2019,1958
363,37.76083,-90.42833,"FARMINGTON REGIONAL AIRPORT, MO US",USW00093996,,,,2018,1950
364,39.7164,-86.0678,"INDIANAPOLIS SE SIDE, IN US",USC00124272,-0.755207034550548,-0.9760853033929009,-0.5208971376138791,2013,1952
365,19.5667,-100.45,"TUXPAN, MX",MXN00016134,4.379996199404573,2.8636536390701197,6.034622369086959,1984,1942
366,-41.3,145.9833,"GUNNS PLAINS, AS",ASN00091240,,,,1984,1981
367,43.0833,-79.0833,"NIAGARA FALLS ONT HYDRO, ON CA",CA006135660,,,-0.4918901453957995,1971,1922
368,31.433329999999998,-88.48333000000001,"STATE LINE, MS US",USC00228382,,,,1976,1957
369,40.2004,-79.1882,"LAUREL MOUNTAIN, PA US",USC00364836,,,,2010,1972
370,19.3,-99.1333,"COLONIA SANTA URSULA COAPA, MX",MXN00009014,3.512421898244572,1.4307908059878136,5.615069919666769,2012,1971
371,16.6333,-93.15,"EL BOQUERON, MX",MXN00007039,4.094938191876646,1.8295318813329746,6.360838853106405,2005,1949
372,39.7825,-86.18528,"INDIANAPOLIS RIVERSIDE, IN US",USC00124266,,,,1976,1962
373,42.5406,9.4853,"BASTIA, FR",FRE00104124,2.2297116029510393,1.7012407780013423,2.761636485580148,2017,1947
374,47.9752,-122.195,"EVERETT, WA US",USC00452675,0.9431429896600982,1.080973089967166,1.0582116476695924,2018,1917
375,-23.5953,148.8746,"BLACKWATER WATER TREATMENT PLA, AS",ASN00035290,,,,2008,1996
376,-29.4914,149.8458,"MOREE AERO, AS",ASN00053115,6.651185770750991,7.102766798418971,6.206521739130432,2019,1996
377,34.23333,-103.43333,"PORTALES 7 WNW, NM US",USC00297014,,,,1960,1935
378,42.1117,-91.2933,"ANAMOSA 1 WNW, IA US",USC00130213,-0.23613647386848224,-0.02468973113554171,-0.26976665301315866,2010,1938
379,-33.655,115.3194,"BUSSELTON, AS",ASN00009569,,,,2011,1999
380,44.0433,-103.0536,"RAPID CITY REGIONAL AIRPORT, SD US",USW00024090,0.6091155629428741,1.3924241098766517,-0.1700988539935263,2019,1949
381,43.16667,-74.86667,"SALISBURY, NY US",USC00307413,-0.3470131758815046,-0.16029470921897676,-0.5279693879663102,1971,1897
382,61.46666999999999,-149.16666999999998,"EKLUTNA PROJECT, AK US",USC00502730,3.705679012345679,4.3180246913580245,3.122951251646903,1987,1952
383,32.5667,-115.1,"COMPUERTA BENASSINI, MX",MXN00002141,,,-13.31687649766079,2012,1983
384,34.24926,-80.66964,"LUGOFF 2 NE, SC US",USC00385362,,,,2018,2012
385,34.02111,-95.87222,"BOSWELL, OK US",USC00340980,,,2.027221970725818,1998,1948
386,37.3622,-79.95871,"ROANOKE 8 N, VA US",USC00447278,,,,2019,1998
387,-29.6481,138.0637,"MARREE COMPARISON, AS",ASN00017031,2.9871190491999213,3.1595588371639187,2.7111920675072674,2014,1886
388,63.1167,-77.9333,"NOTTINGHAM ISLAND, NU CA",CA002402900,2.452096514745308,3.0116067834398192,1.8614906166219838,1970,1930
389,36.4161,-82.9838,"ROGERSVILLE 1 NE, TN US",USC00407884,-0.2775429314930298,-0.37648434431301653,-0.16670306349031583,2018,1889
390,46.05,-102.083333,"STOWERS, ND US",USC00328396,,,,1919,1908
391,42.64208,-85.28819,"HASTINGS, MI US",USC00203661,-0.062612806407613,-0.28306082769269514,0.16682838141293685,2019,1893
392,25.2833,-100.3333,"POTRERO DE ABREGO, MX",MXN00005148,,,,2012,1983
393,20.65,-156.06667,"KIPAHULU 258, HI US",USC00514634,,,,1979,1917
394,21.4667,-98.9667,"HUICHIHUAYAN, MX",MXN00024186,,,,2009,1982
395,46.2833,-80.85,"MCVITTIES, ON CA",CA006065043,,,,1974,1951
396,51.3353,9.4517,"KASSEL HARLESHAUSEN, GM",GME00124414,0.34527252502780925,-1.284538375973305,1.9730812013348156,1977,1947
397,49.4833,-117.3,"NELSON VOCATIONAL SCHOOL, BC CA",CA001145446,,,,1977,1973
398,20.6833,-102.2667,"CABRITO, MX",MXN00014045,,,,1978,1969
399,34.9797,-80.5233,"MONROE 2 SE, NC US",USC00315771,0.4188799572379535,-0.38674485657921376,1.2495052075336865,2019,1897
400,49.98333,6.7,"SPANGDAHLEM, GM",GMW00034054,,,,1967,1954
401,33.76,-109.48,"WILDCAT, AZ US",USS0009S18S,12.442532881957934,4.5524168932793145,20.366335534713365,2019,1985
402,-30.9537,150.2494,"GUNNEDAH AIRPORT AWS, AS",ASN00055202,,,,2018,2003
403,43.55,-80.2167,"GUELPH TURFGRASS CS, ON CA",CA006143090,,,,2003,1998
404,47.75,-64.7667,"HAUT SHIPPAGAN, NB CA",CA008102206,,,,2005,1987
405,43.9331,-86.2453,"SCOTTVILLE 2 SE, MI US",USC00207407,,,,2018,2010
406,60.3831,5.3331,"BERGEN FLORIDA, NO",NO000050540,2.1090080076792876,3.2863305293825404,0.9354771347496229,2019,1957
407,19.1333,-99.6,"RANCHO VILLA VERDE, MX",MXN00015373,,,,2002,1993
408,56.3,12.45,"KULLEN, SW",SWE00137736,1.3608664854961423,0.6334702328654235,2.3244967717432585,1997,1949
409,41.81814,-110.53328,"KEMMERER 2 N, WY US",USC00485105,-1.2206197046974228,-0.8623213450922099,-1.5534548802341068,2019,1935
410,49.35,-124.1667,"BALLENAS ISLAND, BC CA",CA001020590,,,,2017,1967
411,47.7,-55.5833,"POOLS COVE FORTUNE BAY, NL CA",CA008402973,,,,1998,1980
412,50.3531,10.0042,"SANDBERG, GM",GME00128206,3.10607966457023,4.379988564894225,1.8281684772250808,2019,1941
413,41.4511,-90.1487,"GENESEO, IL US",USC00113384,0.5527504679072265,0.7088463199242606,0.39559758733572187,2019,1895
414,48.7906,9.2178,"STUTTGART NECKARTAL, GM",GME00129118,1.985634393285798,1.5357400108450214,2.4305271166001656,2012,1946
415,49.9475,7.2644,"HAHN, GM",GME00121222,2.531578947368418,3.8375939849624054,1.2917293233082707,2019,1999
416,43.7822,-122.963,"DORENA, OR US",USC00352374,1.3602712223037066,2.1519407905661003,0.938393541201942,2018,1949
417,40.75,104.5,"BAYAN MOD, CH",CHM00052495,2.295659603554341,2.6376795174498433,1.9813738892686263,2014,1957
418,26.4833,-106.3833,"EL VERGEL CFE, MX",MXN00008322,,,,1999,1982
419,40.4256,-105.2103,"WATERDALE, CO US",USC00058839,0.8875600222863973,0.2180506301462602,1.4733457933520953,2018,1902
420,15.8833,-92.3667,"ARGELIA, MX",MXN00007011,1.3499741334712818,3.9735638594534364,-0.02948784273150386,1975,1950
421,-38.0737,142.7744,"MORTLAKE RACECOURSE, AS",ASN00090176,5.001339435204823,7.187576738475278,3.278011942395504,2019,1992
422,-33.85,121.8833,"ESPERANCE POST OFFICE, AS",ASN00009541,0.9798305648630028,1.1395873594817492,0.7343973549052781,1969,1907
423,40.38333,-84.86667,"SALAMONIA, IN US",USC00127747,0.6026895118401018,1.0409838892966436,0.5458196239939164,1975,1907
424,20.2833,-99.4,"CHAPANTONGO, MX",MXN00013064,-1.992596724929189,-14.364914886993718,10.369319250056249,2011,1965
425,61.6514,10.1083,"VENABU, NO",NOE00134118,2.5162490425648323,5.181201444359339,-0.15329904803589026,2019,1981
426,43.7022,-95.1519,"LAKEFIELD, MN US",USC00214453,,,,2019,1997
427,50.7925,12.8733,"CHEMNITZ, GM",GME00132538,0.7936897052973747,0.5032410486763675,1.0839668841114196,2019,1883
428,48.2994,69.6994,"KZYLZAR, KZ",KZ000035576,3.2800173629185823,1.8162519253502782,4.70595102229582,2005,1938
429,36.6,-111.08333,"KAIBITO, AZ US",USC00024528,,,,1959,1951
430,36.4583,-86.324,"BETHPAGE 1 S, TN US",USC00400669,,,,2019,1955
431,32.5,-103.93333,"POTASH MINE, NM US",USC00297028,,,,1967,1955
432,20.65,-99.1333,"SANTUARIO, MX",MXN00013070,,,,2011,1970
433,53.7458,7.4781,"LANGEOOG, GM",GME00125050,0.3190476190476182,0.4039215686274522,0.23669467787114834,1993,1941
434,32.33333,-111.11667,"CORTARO 3 SW, AZ US",USC00022159,,-1.6709179555067672,3.5453995157385,1975,1946
435,50.2667,-107.7333,"SWIFT CURRENT CDA, SK CA",CA004028060,2.289023790179543,2.64743274325144,2.0150272552062143,2017,1959
436,20.1833,-102.4333,"SAN CRISTOBAL, MX",MXN00016108,15.3543055793013,23.307326988469057,7.3983396971941975,2004,1970
437,34.95,-82.41667,"PARIS MOUNTAIN FIRE TWR, SC US",USC00386657,,,,1961,1949
438,28.1833,-106.85,"SAN BERNABE, MX",MXN00008336,,,,1986,1983
439,17.2833,-92.6833,"ALMANDRO CFE, MX",MXN00007005,1.9461350034091738,1.7991615949897732,2.140660117679735,1995,1966
440,42.527,-91.87799999999999,"INDEPENDENCE NUMBER 1, IA US",USC00134049,1.4149413481809803,1.1886169920263936,2.435324825986079,2008,1869
441,-38.3833,141.6333,"PORTLAND AERO, AS",ASN00090162,,,,1981,1974
442,37.0,35.43333,"INCIRLIK, TU",TUW00033308,,,,1967,1956
443,62.7089,-143.9808,"SLANA, AK US",USC00508547,,,,2001,1958
444,36.6667,-80.4481,"MEADOWS OF DAN 5 SW, VA US",USC00445453,,,,2019,1951
445,48.1346,-110.0591,"BIG SANDY, MT US",USC00240770,1.300953421873896,0.24071901421670208,2.246531763214135,2017,1924
446,38.6277,-92.5544,"CALIFORNIA, MO US",USC00231189,-3.624225422877239,-5.946348389386816,-2.098640686375854,2019,1955
447,54.0,-112.8833,"RADWAY AGCM, AB CA",CA003015346,,,,2017,2011
448,49.56667,8.46667,"COLEMAN, GM",GMW00034068,1.4098998659555038,2.398453199907615,0.41876493430524586,2019,1936
449,33.03333,-108.53333,"GILA 6 NNE, NM US",USC00293528,,,,1959,1955
450,41.11,-107.17,"SANDSTONE RANGER STATION, WY US",USS0007H03S,6.571002491315483,1.1079431262561117,12.08765219832275,2019,1986
451,21.1167,-101.6833,"C.A.E. LEON, MX",MXN00011101,,,,1960,1942
452,37.5122,-119.6331,"SO ENTRANCE YOSEMITE N.P., CA US",USC00048380,-0.7614546884023855,-3.3614615318214893,1.6603248287127896,2016,1942
453,-12.027999999999999,135.5648,"GALIWINKU, AS",ASN00014504,-0.05712607386739163,-2.141237113402059,1.7244365609348893,2004,1944
454,39.2877,-105.8272,"COMO 4 SE, CO US",USC00051809,,,,2004,2000
455,-18.7267,125.9875,"CADJEBUT, AS",ASN00003078,,,,2002,1988
456,43.6656,-123.3275,"DRAIN, OR US",USC00352406,0.7179431988585055,0.7497736128253218,0.7353606914036778,2018,1903
457,19.2833,-99.65,"OBSERVATORIO UAEM, MX",MXN00015367,2.608748078256413,4.039881831610045,1.3129594925760413,2009,1946
458,46.1185,-67.7928,"HOULTON AIRPORT, ME US",USW00014609,0.9194641611145662,1.2033941081476083,0.6358707216933591,2019,1949
459,44.8833,-76.0,"SMITHS FALLS TS, ON CA",CA006107836,,,,1989,1983
460,46.2689,-89.17,"WATERSMEET MICHIGAN, MI US",USR0000MWAT,,,,2019,2004
461,25.45,-100.8667,"EL TUNAL, MX",MXN00005174,,,,2007,1983
462,53.2833,-113.8667,"CALMAR, AB CA",CA003011120,1.9731006659413834,1.0320968499653842,2.9094828428817188,2007,1916
463,19.7667,-104.85,"LA COFRADIA, MX",MXN00014079,,,,1984,1966
464,61.85,12.27,"FLOTNINGEN, SW",SWE00139690,,,,2007,1947
465,36.58333,-105.6,"SAN CRISTOBAL, NM US",USC00297809,,,,1957,1948
466,34.84944,-97.00305999999999,"BYARS 3 ESE MESONET, OK US",USC00341283,,,,2019,2010
467,39.7232,-91.3748,"HANNIBAL WATER WORKS, MO US",USC00233601,-0.5213941808343795,-1.1321141045201226,-0.0018765521667550294,2019,1934
468,21.8333,-98.9167,"EL PUJAL, MX",MXN00024025,2.4001475276402355,3.124296276198875,1.680602658888964,2010,1961
469,-36.9833,147.1478,"MOUNT HOTHAM, AS",ASN00083081,,,,1989,1978
470,19.3167,-96.3667,"EL FAISAN, MX",MXN00030050,,,,1988,1959
471,32.717,133.017,"SHIMIZU, JA",JA000047898,-1.8807692307692299,0.5939125132311662,-1.688056680161945,2017,1951
472,29.95,-92.51666999999999,"GUEYDAN 5 S, LA US",USC00163930,,,,1967,1913
473,39.6619,-99.1228,"KIRWIN DAM, KS US",USC00144357,-3.001337364809863,-2.3398651005930926,-3.6619083614373764,2017,1954
474,40.86,-102.803,"CROOK, CO US",USC00051996,,5.758893280632411,,2019,1997
475,42.7,-75.5,"SHERBURNE NEW YORK, NY US",USR0000NSHR,,,,2017,2005
476,35.5,138.767,"KAWAGUCHIKO, JA",JA000047640,-0.6209822519380717,2.5876350452107877,-1.646171616428619,2017,1951
